"Sneaker_name","Sneaker_url","Sneaker_img","Sneaker_title","Sneaker_title_url","Sneaker_brand","Sneaker_brand_url","Sneaker_description","Sneaker_brand_img","Sneaker_brand_img_url"
"adidas Nizza x Disney ""Sport Goofy""","https://www.43einhalb.com/p/adidas-nizza-x-disney-sport-goofy-430530","https://43einhalb.com/media/241742/w/616/h/370/n/adidas-fw0645-nizza-x-disney-sport-goofy-1.jpg","Force 1 TD (weiß)","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Feier mit Disney und adidas das größte Sportereignis der Welt! - Der adidas Nizza x Disney »Sport Goofy« zeigt Disneys Goofy bei den unterschiedlichsten Sportarten.
Als modische Neuinterpretation eines B-Ball Klassikers aus den 80ern gehört der Nizza zu den All-Time-Classics im adidas Sortiment. Das Low-Cut-Design kommt mit der typischen Zehenkappe und schlichten, aufgenähten 3-Streifen für den minimalistischen Look daher. Sein von Natur aus atmungsaktives Upper aus Canvas ist zudem besonders strapazierfähig.
Jetzt zeigt sich der Klassiker von seiner verspielten Seite – gemeinsam mit Disney präsentiert adidas den Nizza mit coolem Goofy-Print, der auf dem weißen Canvas-Upper seine sportlichen Skills unter Beweis stellt. Ein absoluter Hingucker!","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas"
"Nike Jordan Mars 270 Low (schwarz / gold)","https://www.43einhalb.com/p/nike-jordan-mars-270-low-schwarz-gold-414152","https://43einhalb.com/media/241646/w/616/h/370/n/nike-ck1196-017-jordan-mars-270-low-1.jpg","Cloud ""All Black""","https://www.43einhalb.com/p/on-cloud-all-black-106398","On","https://www.43einhalb.com/p/on-cloud-all-black-106398","Die Jordan-Brand liefert uns mal wieder ein richtig heißes Hybrid-Modell: Der Nike Jordan Mars 270 Low setzt neue Maßstäbe und vereint Bestandteile von gleich vier legendären Jordan-Klassikern in einem neuen Monster-Hybrid. Als wäre das noch nicht genug, gibt’s die Air-Unit des Nike Air 270 als zusätzliches Upgrade on top: Starkes Teil mit viel Hype-Potenzial!
Wie wir wissen, gibt es Schuhe, die in kleiner gestanden Sneaker-Sammlung fehlen dürfen. Ein Nike Air Jordan-Modell gehört auf jeden Fall dazu. 1985 wurde der 1er Jordan für »his Airness«, den Basketball-Gott Michael Jordan, höchstpersönlich produziert. Es folgten zahlreiche weitere Modelle, die nicht nur auf dem Basketball-Court überzeugten.
Das neuste Teil der Jordan-Brand, der Nike Jordan Mars 270, vereint nun die klassischen Elemente der erfolgreichen Air Jordan 1, Air Jordan 4, Air Jordan 5 und Air Jordan 6-Modelle mit der Air-Unit des 270ers Air Max. Der neue Nike Jordan Mars 270 Low kommt in einer starken Farbkombi aus Schwarz und Gold und überzeugt mit einem coolen Look.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"Karhu Aria ""Marathon Pack"" (weiß / blau)","https://www.43einhalb.com/p/karhu-aria-marathon-pack-weiss-blau-389860","https://43einhalb.com/media/238393/w/616/h/370/n/karhu-f803058-aria-95-1-kopie.jpg","Cloudswift (blau / weiß)","https://www.43einhalb.com/p/on-cloudswift-blau-weiss-304600","On","https://www.43einhalb.com/p/on-cloudswift-blau-weiss-304600","Releasedate: 12.06.2020 | Online: 00:01 Uhr.
Karhu geht mit dem zweiten Drop des sportlichen »Marathon Packs« an den Start und wird dabei erneut von den historischen Ursprüngen des Marathonlaufs inspiriert.
Diesmal präsentiert uns Karhu eine Hommage an die Geschichte des Marathonlaufs in ihrer finnischen Heimat und nimmt uns mit auf einen historischen Lauf durch »Töölönlathi« – eine der beliebtesten Laufgegenden im Herzen Helsinkis. Hier findet auch einer der ältesten und beliebtesten Marathonläufe in Finnland statt. Bereits seit 1929 lockt der »Kaisaniemen Run« jedes Jahr zahlreiche Lauffans an. Selbst weltweit bekannte Marathonläufer, wie die Finnen Paavo Kotila und Eino Oksanen, die beide auch schon den Boston Marathon gewonnen haben, waren schon beim »Kaisaniemen Run« erfolgreich dabei.
Um die finnische Leidenschaft für den Marathon-Lauf, gebürtig zu feiern, präsentiert Karhu den zweiten Drop des »Marathon Packs«, das aus einem Fusion 2.0 und zwei Aria 95 besteht. Alle drei Modelle stechen mit starkem Colorblocking und einem athletischen Look heraus und überzeugen als angesagte Alltags-Runner. Inspiriert wurde das Design der neuen Serie dabei von der Finlandia-Halle – eines der Wahrzeichen von Helsinki, das vom finnischen Architekten Alvar Aalto entworfen wurde.","https://43einhalb.com/media/106028/w/240/h/158/n/106028.jpg","https://www.43einhalb.com/marken/karhu"
"adidas Superstar Bold W (weiß / zebra)","https://www.43einhalb.com/p/adidas-superstar-bold-w-weiss-zebra-429604","https://43einhalb.com/media/240624/w/616/h/370/n/adidas-woman-fv3458-superstar-bold-w-1.jpg","Force 1 TD (weiß)","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Die ikonischen 3 Streifen, der authentische Look und nicht zu vergessen die charakteristische Shell-Toe – am adidas Superstar kommt einfach keiner vorbei! 1969 wurde der Klassiker erstmals herausgebracht und schon die Beastie Boys rockten den stylischen Sneaker. Run DMC widmeten der Silhouette mit »My adidas« sogar einen eigenen Song. Seitdem ist der Superstar in unzähligen Varianten und Colorways herausgekommen, dennoch blieb der Schuh immer das, was er ist: Eine absolute Legende.
Hier kommt der adidas Superstar Bold mit einer stylischen Plateausohle und goldenen Details. Eine zusätzliche Besonderheit, die den Look abrundet, ist der Fersenbereich mit Pony Hair im Animalprint.","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas"
"Vans ComfyCush Slip-On (weiß / bunt)","https://www.43einhalb.com/p/vans-comfycush-slip-on-weiss-bunt-398983","https://43einhalb.com/media/236856/w/616/h/370/n/vans-woman-vn0a3wmd0081-comfycush-slip-on-1.jpg","Bess NI SP","https://www.43einhalb.com/p/vans-bess-ni-sp-425022","Vans","https://www.43einhalb.com/p/vans-bess-ni-sp-425022","»Keep it comfy!«
Mit der »ComfyCush«-Technologie verleiht Vans seinen klassischen Silhouetten - so auch dem Slip-On Modell - einen komplett neuen Tragekomfort. Der Schuh bekommt einen einzigartigen Fit und man hat das Gefühl wie auf einer Wolke zu laufen. Die Rubber-Outsole in Verbindung mit der neuen »ComfyCush«-Konstruktion bietet die bestmögliche Kombination aus Komfort, Grip und klassischem Style.
Doch was ist genau der Unterschied zum klassischen Vans Slip-On?
Der Innenbereich des neuen Vans ComfyCush Slip-On wurde aus einem Stück konstruiert und sorgt so für einen verbesserten Sitz. Ein Anti-Feuchtigkeits-Innenfutter und zusätzliche Senkfußeinlagen wurden außerdem verbaut. Neu ist auch die Verbindung der Zunge mit der Innensohle - das sorgt für verbesserten Fit & Feel! Und zu guter Letzt gibt's den neuen Vans »ComfyCush« Schaum in den Sohle. Mehr Komfort geht kaum!
Bei dem neuen Vans ComfyCush Slip-On ist auch optisch einiges los. Ein starker Farb- und Mustermix macht die klassische Vans Silhouette zum außergewöhnlichen Hingucker.","https://43einhalb.com/media/103047/w/240/h/158/n/103047.jpg","https://www.43einhalb.com/marken/vans"
"Vans ComfyCush Slip-On (weiß / bunt)","https://www.43einhalb.com/p/vans-comfycush-slip-on-weiss-bunt-398983","","","","","","","",""
"New Balance ML373AC2 (grau / blau)","https://www.43einhalb.com/p/new-balance-ml373ac2-grau-blau-347726","https://43einhalb.com/media/232604/w/616/h/370/n/nb-774651-60-3-ml373ac2-1.jpg","V-10 - B-MESH (beige / weiß)","https://www.43einhalb.com/p/veja-v-10%09-b-mesh-beige-weiss-392484","VEJA","https://www.43einhalb.com/p/veja-v-10%09-b-mesh-beige-weiss-392484","Mit dem ML373 liefert uns New Balance einen modernen Klassiker, der mit seinem lässigen und zeitlosen Design jedem Alltagslook den letzten Schliff verleiht. Dank der leichten Materialien und der Zwischensohle aus EVA-Schaum sorgt die Kultsilhouette on top für einen super angenehmes Tragegefühl.
Der Sneaker erhält durch sein hellgraues Obermaterial und den dezenten Details in coolem Dunkelblau einen angenehmen Frühlingslook. Die helle Zwischensohle und die schwarze Außensohle sorgen für einen coolen Kontrast und runden das angesagte Casual-Design perfekt ab.
Gefertigt wurde der New Balance ML373AC2 aus einem feinen Wildleder und bequemen Textil-Materialien, was ihn zu einem bequemen Alltags-Begleiter macht.","https://43einhalb.com/media/212737/w/240/h/158/n/212737.jpg","https://www.43einhalb.com/marken/new-balance"
"Nike Air Zoom Spiridon Cage 2 (grün)","https://www.43einhalb.com/p/nike-air-zoom-spiridon-cage-2-gruen-413572","https://43einhalb.com/media/240680/w/616/h/370/n/nike-cj1288-003-air-zoom-spiridon-cage-2-1.jpg","Air Zoom Spiridon Cage 2 (grün)","","Nike","","Erinnerst Du Dich an die Zukunft? Der neue Nike Air Zoom Spiridon Cage 2 ist unverfälschter Millenium-Style vom Feinsten und behält seinen Look, den er schon zu seinem Debüt im Jahr 2003 hatte!
Mit der Stüssy Kollektion hat Nike Sportswear der Neuauflage des Spiridon Cage 2 genau den richtigen Startschuss gegeben. Seither steht die futuristische Silhouette vor allem für auffällige Styles. So sorgt der »Millennial Sneaker« nun auch im grünem Colorway für einen starken Look. Die weiße Außensohle rundet den Look perfekt ab!
Seinen Namen hat der Air Zoom Spiridon Cage 2 übrigens von dem größeren »Caged«-Airbag an der Ferse erhalten. Der hat nicht nur den Look der frühen 00er Jahre, sondern bietet auch das komfortable Laufgefühl, das wir vom Zoom Air kennen und lieben!","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"Nike WMNS Blazer Mid '77 (weiß / peach)","https://www.43einhalb.com/p/nike-wmns-blazer-mid-77-weiss-peach-418098","https://43einhalb.com/media/239643/w/616/h/370/n/nike-woman-cz1055-110-nike-blazer-mid-77-1.jpg","Force 1 TD (weiß)","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","BITTE BEACHTEN: Uns ist aufgefallen, dass der Blazer circa eine halbe Nummer kleiner ausfällt. Solltet Ihr also zwischen zwei Größen stehen, entscheidet Euch lieber für die größere.
Der Nike Blazer wurde bei seiner Premiere im Jahr 1972 zum sofortigen Klassiker, sowohl auf, als auch abseits des Platzes. Seinen Namen verdankt er Portlands Basketballteam, als dieses der Liga beitrat.
Der Blazer kann außerdem mit Stolz von sich behaupten, nicht nur einer der ersten Sneaker auf den Basketball-Courts der 70er zu gewesen zu sein, sondern zudem den wohl größten Nike Swoosh zu tragen, der jemals auf einem Nike Sneaker platziert wurde.
2019 begann Nike mit der Blazer Offensive - Virgil Abloh und Sacai haben sich bereits die Silhouette vorgeknöpft und ihr frisches Leben eingehaucht. Für das weitere Jahr hat Nike Sportswear einige weitere Releases auf Lager wie diesen grandiosen »Vintage« Release!
Der neue Blazer Mid '77 Vintage verfügt über ein Obermaterial aus weißem Leder und einem pastellorangenen Nike Swoosh. Das Vintage-Finish auf der Mittelsohle sorgt für einen Old-School-Look und lässt unser Sneakerherz höher schlagen!","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"adidas SL 72 W (grau / pink)","https://www.43einhalb.com/p/adidas-sl-72-w-grau-pink-369124","https://43einhalb.com/media/241997/w/616/h/370/n/adidas-eg5349-sl-72-w-1.jpg","Cloud Hi (grau)","https://www.43einhalb.com/p/on-cloud-hi-grau-362677","On","https://www.43einhalb.com/p/on-cloud-hi-grau-362677","Der adidas SL 72 wird fälschlicherweise oft mi dem SL 76 verwechselt, den Ben Stiller im Kultmovie »Starsky & Hutch« an der Seite von Owen Wilson trug. Nichtsdestotrotz tut dies dem Retro-Faktor dieses schlanken Sneakers keinen Abbruch, im Gegenteil: der SL 72 ist sozusagen der Vater aller adidas SLs. Als erster seiner »Familie« wurde er 1972 als Trainingsschuh für die Olympischen Spiele in München entworfen. Das »SL« steht für »Super Light«, was unter heutigen Maßstäben zwar nicht mehr ganz konkurrenzfähig ist, ein leichter Begleiter für den stilsicheren Alltag ist der SL 72 jedoch alle mal.
Das Upper des Schuhs besteht aus einer Kombination aus atmungsaktiven Nylongewebe und Wildleder. Als weitere Besonderheiten wären die spezielle Haftsohle, der integrierte Heel Counter, sowie die verstärkte Zehenkappe aufzuführen, die den Schuh auch den rauen Alltag meistern lassen.
Hier kommt der adidas SL 72 in einem grauen Colorway daher. Die weißen, hell-lilanen und pinken Details runden den Look perfekt ab.","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas"
"adidas x Swarovski Superstar (weiß / schwarz)","https://www.43einhalb.com/p/adidas-x-swarovski-superstar-weiss-schwarz-373532","https://43einhalb.com/media/247482/w/616/h/370/n/adidas-fx7480-superstar-1.jpg","Force 1 TD (weiß)","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Releasedate: 24.09.2020 | Online: 00:01 Uhr.
Herausgebracht in 1986 war der Superstar als Low-Top Version das Pendant zum Pro Model und der erste flache Basketball Ledersneaker der deutschen Traditionsunternehmung aus dem Frankenländle. Der Superstar bekam seine einzigartige Identität durch den Gummi-Zehenvorderfuss, der schnell auch als »Shell Toe« bekannt wurde. Nachdem die damaligen Hip-Hop-Superstars »RUN DMC« dem Superstar ihren Song ""My adidas"" widmeten, ihn auf sämtlichen Auftritten ohne Schnürsenkel trugen, bekam der Superstar einen Ikonenstatus, der noch bis heute anhält. Legendär sind auch die Kollaborationen mit »Bathing Ape« aka die ""Bape-Stars aus 2003 und natürlich die 35 Jahre Jubiläumsedition.
Doch jetzt hat sich adidas was Neues einfallen lassen, um den ikonischen Casual-Sneaker mit einer Extraportion »Bling« im neuen Glanz erstrahlen zu lassen. Zusammen mit Swarovski haben sich die Drei Streifen mal wieder den OG Colorway vorgeknöpft und präsentieren die klassische Superstar-Silhouette mit Swarovski-Steinen besetzter Zunge, Heel Cap und funkelndem Drei-Streifen-Branding! Sportlich, lässiger Streetstyle trifft auf den gewissen Glam-Faktor – wir finden den neuen adidas x Swarovski Superstar mehr als nur gelungen!","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas"
"New Balance M998ENE - Made in USA (grau / beige)","https://www.43einhalb.com/p/new-balance-m998ene-made-in-usa-grau-beige-358171","https://43einhalb.com/media/238694/w/616/h/370/n/nb-781281-60-3-m998ene-2.jpg","Cloud Hi (grau)","https://www.43einhalb.com/p/on-cloud-hi-grau-362677","On","https://www.43einhalb.com/p/on-cloud-hi-grau-362677","Der 998er von New Balance auf seiner ABZORB-Sohle gehört zu den schönen »Made in USA« Modellen. Seine gelungene Kombination aus hochwertigen Wildleder- und Mesh-Materialien machen ihn zu einem besonderen Liebling.
Der neue New Balance M998BLA - Made in USA kommt in einem schlichten Colorway aus verschiedenen grautönen mit beigen und mintfarbenen Details daher - so simple, aber auch einfach wunderschön. Wir stehen einfach auf die klassischen Colorways von NB!","https://43einhalb.com/media/212737/w/240/h/158/n/212737.jpg","https://www.43einhalb.com/marken/new-balance"
"Stepney Workers Club Lister Canvas ""Spring Pink""","https://www.43einhalb.com/p/stepney-workers-club-lister-canvas-spring-pink-360713","https://43einhalb.com/media/233907/w/616/h/370/n/swc-lister-m-canvas-spring-pink-1.jpg","Lister Canvas ""Spring Pink""","","Stepney Workers Club","","Stepney Workers Club ist eine in London ansässige Lifestyle-Marke, welche von der integrativen Kultur klassischer »Workers Sports Clubs« (Arbeitersportvereine) inspiriert ist. Ihre Botschaft und der Slogan »Freedom Of Sport, Freedom Of Thought« sowie das Handshake-Symbol repräsentieren die Werte, das liberale Denken und die Einheit, die S.W.C mit diesen Gruppen verbindet.
Der neue »Lister« Sneaker ist S.W.C.s Interpretation des klassischen Slippers. Als ein gefeierter Sommer-Klassiker integriert der leichte Sneaker die ikonischen S.W.C.-Proportionen und Branding perfekt.
Auch bei der Herstellung wird darauf geachtet, dass nur das Beste vom Besten an den Sneaker kommt. Das rekonstruierte Upper wird bei einer Kombination aus traditionellen und altbewährten Herstellungsmethoden auf die felxible Sohle gesetzt. Sein Baumwoll-Drill-Canvas und die strapazierfähige vulkanisierte Gummisohle machen ihn zu einem vielseitigen, zuverlässigen Sneaker, der dich sicher durch den Sommer bringt.","https://43einhalb.com/media/211355/w/240/h/158/n/211355.jpg","https://www.43einhalb.com/marken/stepney-workers-club"
"Stepney Workers Club Dellow Ink Stripe ""Solar""","https://www.43einhalb.com/p/stepney-workers-club-dellow-ink-stripe-solar-360745","https://43einhalb.com/media/233917/w/616/h/370/n/swc-dellow-m-ink-stripe-solar-1.jpg","ML574XAA (braun)","https://www.43einhalb.com/p/new-balance-ml574xaa-braun-409515","New Balance","https://www.43einhalb.com/p/new-balance-ml574xaa-braun-409515","","https://43einhalb.com/media/211355/w/240/h/158/n/211355.jpg","https://www.43einhalb.com/marken/stepney-workers-club"
