"Sneaker_name","Sneaker_url","Sneaker_img","Sneaker_title","Sneaker_title_url","Sneaker_brand","Sneaker_brand_url","Sneaker_price","Sneaker_description","Sneaker_brand_img","Sneaker_brand_img_url"
"Nike WMNS Air Jordan 1 Mid SE (multi)","https://www.43einhalb.com/p/nike-wmns-air-jordan-1-mid-se-multi-452056","https://43einhalb.com/media/252602/w/616/h/370/n/nike-women-db5454-001-air-jordan-1-mid-se-1.jpg","","","","","€ 119,95","Releasedate: 17.11.2020 | Online Raffle.
Teilnahmeschluss des Raffles ist der 16.11.2020, um 10:00 Uhr.
Ob Du die Kaufberechtigung gewonnen hast, erfährst Du von uns am 17.11.2020 um 09:00 Uhr per E-Mail.
Wir informieren alle Gewinner via Mail. Wir bitten Dich deshalb davon abzusehen, bei unserem »Customer Service« für Raffle-Informationen anzurufen.
Bitte beachte: Die Verlosung der Kaufberechtigung findet nur über das Raffle-Formular statt!
Solltest Du Dein Kaufrecht nicht innerhalb von 24 Stunden wahrnehmen, verfällt es und die Kaufberechtigung geht an einen anderen Teilnehmer.
Eine Mehrfachteilnahme ist ausgeschlossen.
Akzeptierte Zahlungsart: Paypal
RAFFLE IST BEENDET","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"Nike Air Force 1 Shadow (beige / rot / blau)","https://www.43einhalb.com/p/nike-air-force-1-shadow-beige-rot-blau-450736","https://43einhalb.com/media/252007/w/616/h/370/n/nike-women-cu8591-100-af1-shadow-1.jpg","","","","","€ 109,95","In 1982, the Nike Air Force 1 was introduced to the market for the first time - and because of that, the basketball legend by Nike! It is the Nike sneaker which probably enjoys the highest recognition, not at least because it was celebrated in the hip-hop scene for decades like no other sneaker.
The Nike WMNS Air Force 1 Shadow« puts a fun, playful twist on a classic design. Using a layered approach, double the branding and an exaggerated midsole, it highlights AF-1 DNA. They comes with two eye stays, two mudguards, two back tabs and two Swoosh designs. The colorway is kept beige with red and beige details.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"Nike Air Jordan 1 Mid GS (weiß / schwarz / rosa)","https://www.43einhalb.com/p/nike-air-jordan-1-mid-gs-weiss-schwarz-rosa-447108","","","","","","","","",""
"Nike WMNS Air Jordan 1 High OG ""Lucky Green""","https://www.43einhalb.com/p/nike-wmns-air-jordan-1-high-og-lucky-green-451840","","","","","","","","",""
"Nike Air Jordan 1 Low ""Court Purple""","https://www.43einhalb.com/p/nike-air-jordan-1-low-court-purple-446906","https://43einhalb.com/media/250392/w/616/h/370/n/nike-553558-500-air-jordan-1-low-1.jpg","","","","","€ 109,95","","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"Nike WMNS Air Force 1 LXX (weiß / rosa / hellblau)","https://www.43einhalb.com/p/nike-wmns-air-force-1-lxx-weiss-rosa-hellblau-452538","https://43einhalb.com/media/250592/w/616/h/370/n/nike-women-dc1164-101-air-force-1-lxx-1.jpg","","","","","€ 109,95","Releasedate: 17.10.2020 | Online: 09:00 Uhr.
Der Nike Air Force 1 ist eine Universalsprache. Er ist einer der wenigen Schuhe, die auf der ganzen Welt getragen werden!
Im Jahre 1982 wurde der Air Force 1 erstmals auf den Markt gebracht. Es ist der Nike-Sneaker, der wohl den höchsten Wiedererkennungswert überhaupt genießt, nicht zuletzt weil er in der HipHop-Szene über Jahrzehnte gefeiert wurde wie kein anderer Sneaker. Auch aus technischer Sicht muss sich dieser Klassiker nicht verstecken: Der Air Force 1 kommt mit einem durchgehenden Air-Element für leichte Dämpfung und angenehmes Tragegefühl. Zudem sorgt die Gummi-Außensohle für den nötigen Grip.
Beim neuen Air Force 1 LXX setzt Nike auf den angesagten Deconstructed Look. Das Upper kommt in einem hochwertigen Leder daher, bei dem die Swooshs farblich abgesetzt und mit einer geprägten Optik hervorgehoben wurden. Zudem werden an der Ferse und den Swooshes durch abwechselndes Colorblocking Akzente gesetzt: der linke Schuh verwendet Rosa auf dem äußeren Swoosh, Hell-Blau auf dem medialen Swoosh und das Heeltab ist ebenfalls blau gehalten. Der rechte Schuh kommt als exaktes Spiegelbild zum linken, wodurch ein außergewöhnlicher Yin & Yang Look entsteht. Abgerundet wird das Design durch eine nach außen gedrehten Leder-Zunge, auf der zudem das Size-Tag zu sehen ist.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"Nike SB Dunk Low Pro E ""Crater""","https://www.43einhalb.com/p/nike-sb-dunk-low-pro-e-crater-449378","","","","","","","","",""
"Nike Air Jordan 1 Mid ""White Shadow""","https://www.43einhalb.com/p/nike-air-jordan-1-mid-white-shadow-446962","https://43einhalb.com/media/250041/w/616/h/370/n/nike-554724-073-air-jordan-1-mid-1.jpg","","","","","€ 119,95","Der Nike Air Jordan 1 gilt zweifelsohne als ewige Legende der Sneaker-Geschichte!
1985 extra für den Basketball-Gott Michael Jordan produziert, durfte der Jordan 1 in seiner ursprünglichen rot-schwarzen Farbgebung wegen den strengen Farbregeln der NBA-Liga zunächst garnicht getragen werden. Auf den ersten Dämpfer folgte jedoch eine Erfolgsgeschichte, die bis heute ihres gleichen sucht: Mit einer riesigen Produktpalette, den unzähligen Colorways und dem zeitlosen Design entwickelte sich die Air Jordan Reihe zu einer der erfolgreichsten Sneaker-Serien aller Zeiten. Der 1er Jordan gilt hierbei ganz klar als absoluter Favorit!
Hier kommt der Nike Air Jordan 1 in seiner Mid-Variante im farblich schön abgestimmten »White Shadow« Colorway daher.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"The North Face NSE Tent Mule III (schwarz)","https://www.43einhalb.com/p/the-north-face-nse-tent-mule-iii-schwarz-445766","https://43einhalb.com/media/249889/w/616/h/370/n/tnf-nf00awmgkx7-5-kopie.jpg","","","","","€ 54,95","Ist es nicht ein herrliches Gefühl, nach einem anstrengenden Tag am Berg in ein Paar gemütliche Schuhe zu schlüpfen? Die NSE III Tent Mules Biwak- und Hausschuhe sind die perfekte Wahl, um im Basecamp zu entspannen. Unsere super-flauschige ThermoBall™-Eco-Isolierung hält deine Füße warm, wenn du am Lagerfeuer Geschichten erzählst oder morgens durch den Schnee stapfst, um die Zeitung reinzuholen. Und lass dich vom kuscheligen Aussehen nicht täuschen - dank ihres strapazierfähigen, wasserabweisenden Ripstop-Materials sind die Tent Mules robuster als sie aussehen. Darüber hinaus sind sie auch umweltfreundlich, denn das Material wird aus recycelten Plastikflaschen gewonnen.
Größen Ratgeber:
S: EU38/40 - US6/7,5 - UK5/6,5
M: EU40,5/42,5 - US8/9,5 - UK7/8,5
L: EU43/45 - US10/11,5 - UK9/10,5
XL: EU45,5/47,5 - US12/13,5 - UK11/12,5","https://43einhalb.com/media/249766/w/240/h/158/n/249766.jpg","https://www.43einhalb.com/marken/the-north-face"
"Nike Air Jordan 1 Mid ""Barely Orange""","https://www.43einhalb.com/p/nike-air-jordan-1-mid-barely-orange-447374","https://43einhalb.com/media/249733/w/616/h/370/n/nike-woman-bq6472-800-air-jordan-1-mid-1.jpg","","","","","€ 119,95","Der Nike Air Jordan 1 gilt zweifelsohne als ewige Legende der Sneaker-Geschichte!
1985 extra für den Basketball-Gott Michael Jordan produziert, durfte der Jordan 1 in seiner ursprünglichen rot-schwarzen Farbgebung wegen den strengen Farbregeln der NBA-Liga zunächst garnicht getragen werden. Auf den ersten Dämpfer folgte jedoch eine Erfolgsgeschichte, die bis heute ihres gleichen sucht: Mit einer riesigen Produktpalette, den unzähligen Colorways und dem zeitlosen Design entwickelte sich die Air Jordan Reihe zu einer der erfolgreichsten Sneaker-Serien aller Zeiten. Der 1er Jordan gilt hierbei ganz klar als absoluter Favorit!
Hier releast der Air Jordan 1 als Mid-Variante in einem orange-schwarzen Upper. Die farblich abgesetzte Sohleneinheit rundet den stylischen Look dieses legendären Sneakers ab.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"Nike Air Max 90 Surplus ""Desert""","https://www.43einhalb.com/p/nike-air-max-90-surplus-desert-448428","https://43einhalb.com/media/251507/w/616/h/370/n/nike-cq7743-200-air-max-90-surplus-1.jpg","","","","","€ 149,95","Der AM90 ist eine absolute Legende unter Nike’s Air-Reihe und überrascht uns doch immer wieder mit starken Releases!
Die sichtbare Air-Unit im Air Max 1 ist Tinker Hatfields ganzer Stolz. Kein Wunder also das der Nike-Designer nur wenige Jahre später den AM90 an den Start brachte, dessen Air-Unit nicht nur um einiges größer war als die des 1er AM, sondern zusätzlich durch farbliche Akzente hervorgehoben wurde. Technisch gesehen, entsprach der Air Max 90 jedoch einer ganz anderen Liga. Kreiert als Performance Laufschuh, wurde der AM90 mit einer neuen Mittelsohle aus zwei getrennten Teilen geschaffen. Das machte den Sneaker noch bequemer und garantiert zudem eine höherer Haltbarkeit. Außerdem versah Hatfield den 90er mit seinem Markenzeichen. Dem angeschnittenen Nike »Swoosh«.
Passend zum Herbst bringt Nike auch eine wetterfeste Variante des legendären Air Max 90 heraus, der durch das robuste Cordura Upper und dem verstärkten Sohlenprofil daher kommt.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"Nike Air Jordan 1 Mid SE GS ""Red Quilt""","https://www.43einhalb.com/p/nike-air-jordan-1-mid-se-gs-red-quilt-447324","","","","","","","","",""
"Nike Air Jordan 4 Retro ""PSG""","https://www.43einhalb.com/p/nike-air-jordan-4-retro-psg-418586","https://43einhalb.com/media/249631/w/616/h/370/n/nike-cz5624-100-air-jordan-iv-retro-psg-1.jpg","","","","","€ 189,95","Releasedate: 10.10.2020 | Online Raffle | Instore: Frankfurt.
Zum Release des Nike Air Jordan 4 Retro ""PSG"" veranstalten wir ein Online-Raffle für die Kaufberechtigung!
- Teilnahmeschluss ist der 09.10.2020, um 10:00 Uhr.
- Ob du die Kaufberechtigung gewonnen hast oder nicht, erfährst du von uns am 10.10.2020, um 09:00 Uhr per Mail.
- Wir bitten dich davon abzusehen, bei unserem »Customer Service« für Raffle-Informationen anzurufen.
- Bitte beachte: Die Verlosung der Kaufberechtigung findet nur über das Raffle-Formular statt!
- Alle Angaben im Raffle-Formular müssen korrekt ausgefüllt sein. Im Nachgang kannst du deine Angaben im Formular nicht mehr ändern.
- Solltest Du Dein Kaufrecht nicht innerhalb von 24 Stunden wahrnehmen, verfällt es und die Kaufberechtigung geht an einen anderen Teilnehmer.
- Mehrfachteilnahme ist ausgeschlossen.
-Nur für registrierte Kunden
(Bitte halte deine Kunden-Nr. bereit – diese findest du nach »Anmelden« unter »Mein Konto«. Dort kannst du auch deine Lieferadresse aktualisieren, falls nötig.)
RAFFLE IST BEENDET
Seit dem Beginn der Partnerschaft zwischen Jordan Brand und dem französische Fußball-Club Paris Saint-Germain im Jahr 2008 gab es bereits vier Air Jordan Retro Releases, die allesamt ein großer Erfolg für das Duo waren.
Jetzt geht die Zusammenarbeit mit einem Air Jordan 4 in die nächste Runde, der in einem cleanen weißen Colorway mit schönen weinroten und schwarzen Details daher kommt. Der Nike Air Jordan 4 x Paris Saint-Germain releast außerdem in einer gebrandeten Special-Box, deren Innenleben mit einem Rasen-Print versehen ist - ein cooles Detail, das zeigt, wieviel Liebe zum Detail in dieser Kollaboration steckt!","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"Nike Air Jordan 1 Low (weiß / grau)","https://www.43einhalb.com/p/nike-air-jordan-1-low-weiss-grau-446868","https://43einhalb.com/media/248891/w/616/h/370/n/nike-553558-030-air-jordan-i-low-1.jpg","","","","","€ 109,95","","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"Autry Medalist (beige / weiß)","https://www.43einhalb.com/p/autry-medalist-beige-weiss-460815","https://43einhalb.com/media/248507/w/616/h/370/n/autry-aulmls33-1.jpg","","","","","€ 139,95","BITTE BEACHTEN: Uns ist aufgefallen, dass der Medalist von Autry eine halbe bis ganze Nummer Größer ausfällt. Solltet Ihr also zwischen zwei Größen stehen, entscheidet Euch lieber für die kleinere.
Gegründet 1982 in Dallas (Texas), war Autry in den 80er Jahren eine der angesagtesten Sport-Brands auf dem US-Markt. Damals war das Label auf Tennis, Running und Aerobic Schuhe ausgerichtet und erlangte dank diverser Innovationen im Bereich Design und Technologie sowie einiger Auszeichnungen große Bekanntheit.
Spätestens seit 2019 sorgt Autry mit der originalgetreuen Neuauflage des prämierten »Medalist« Sneaker erneut für Furore – und dieses Mal nicht nur in Nordamerika. An dieser Stelle feiern wir es sehr, dass wir ab sofort »den Schuh mit der amerikanischen Flagge« auch bei uns im Shop begrüßen dürfen!
Hier zeigt sich Autry‘s Signature Schuh »Medalist« im klassichen Tennis-Look. Die farblichen Akzente, das typische Autry-Branding mit US-Flagge und die abgedunkelte Vintage-Sohle sorgen für eine große Portion an Retro-Charme und bleiben der unvergleichlichen Autry-Heritage treu.","https://43einhalb.com/media/250603/w/240/h/158/n/250603.jpg","https://www.43einhalb.com/marken/autry"
"Autry Medalist (schwarz / weiß)","https://www.43einhalb.com/p/autry-medalist-schwarz-weiss-460831","https://43einhalb.com/media/248496/w/616/h/370/n/autry-aulmbu05-1.jpg","","","","","€ 139,95","BITTE BEACHTEN: Uns ist aufgefallen, dass der Medalist von Autry eine halbe bis ganze Nummer Größer ausfällt. Solltet Ihr also zwischen zwei Größen stehen, entscheidet Euch lieber für die kleinere.
Gegründet 1982 in Dallas (Texas), war Autry in den 80er Jahren eine der angesagtesten Sport-Brands auf dem US-Markt. Damals war das Label auf Tennis, Running und Aerobic Schuhe ausgerichtet und erlangte dank diverser Innovationen im Bereich Design und Technologie sowie einiger Auszeichnungen große Bekanntheit.
Spätestens seit 2019 sorgt Autry mit der originalgetreuen Neuauflage des prämierten »Medalist« Sneaker erneut für Furore – und dieses Mal nicht nur in Nordamerika. An dieser Stelle feiern wir es sehr, dass wir ab sofort »den Schuh mit der amerikanischen Flagge« auch bei uns im Shop begrüßen dürfen!
Hier zeigt sich Autry‘s Signature Schuh »Medalist« im klassichen Tennis-Look. Die farblichen Akzente, das typische Autry-Branding mit US-Flagge und die abgedunkelte Vintage-Sohle sorgen für eine große Portion an Retro-Charme und bleiben der unvergleichlichen Autry-Heritage treu.","https://43einhalb.com/media/250603/w/240/h/158/n/250603.jpg","https://www.43einhalb.com/marken/autry"
"Autry Medalist W (weiß / orange)","https://www.43einhalb.com/p/autry-medalist-w-weiss-orange-460911","https://43einhalb.com/media/248485/w/616/h/370/n/autry-aulwll24-1.jpg","","","","","€ 139,95","BITTE BEACHTEN: Uns ist aufgefallen, dass der Medalist von Autry eine halbe bis ganze Nummer Größer ausfällt. Solltet Ihr also zwischen zwei Größen stehen, entscheidet Euch lieber für die kleinere.
Gegründet 1982 in Dallas (Texas), war Autry in den 80er Jahren eine der angesagtesten Sport-Brands auf dem US-Markt. Damals war das Label auf Tennis, Running und Aerobic Schuhe ausgerichtet und erlangte dank diverser Innovationen im Bereich Design und Technologie sowie einiger Auszeichnungen große Bekanntheit.
Spätestens seit 2019 sorgt Autry mit der originalgetreuen Neuauflage des prämierten »Medalist« Sneaker erneut für Furore – und dieses Mal nicht nur in Nordamerika. An dieser Stelle feiern wir es sehr, dass wir ab sofort »den Schuh mit der amerikanischen Flagge« auch bei uns im Shop begrüßen dürfen!
Hier zeigt sich Autry‘s Signature Schuh »Medalist« im klassichen Tennis-Look. Die farblichen Akzente, das typische Autry-Branding mit US-Flagge und die abgedunkelte Vintage-Sohle sorgen für eine große Portion an Retro-Charme und bleiben der unvergleichlichen Autry-Heritage treu.","https://43einhalb.com/media/250603/w/240/h/158/n/250603.jpg","https://www.43einhalb.com/marken/autry"
"adidas x LEGO ZX 8000","https://www.43einhalb.com/p/adidas-x-lego-zx-8000-444600","","","","","","","","",""
"Nike Dunk High SP ""Michigan""","https://www.43einhalb.com/p/nike-dunk-high-sp-michigan-461419","https://43einhalb.com/media/247957/w/616/h/370/n/nike-cz8149-700-dunk-hi-sp-1-kopie.jpg","","","","","€ 109,95","Releasedate: 23.09.2020 | Online Raffle | Instore: Frankfurt & Fulda.
Zum Release des Nike Dunk High SP ""Michigan"" veranstalten wir ein Online-Raffle für die Kaufberechtigung!
- Teilnahmeschluss ist der 22.09.2020, um 09:00 Uhr.
- Ob du die Kaufberechtigung gewonnen hast oder nicht, erfährst du von uns am 23.09.2020, um 09:00 Uhr per Mail.
- Wir bitten dich davon abzusehen, bei unserem »Customer Service« für Raffle-Informationen anzurufen.
- Bitte beachte: Die Verlosung der Kaufberechtigung findet nur über das Raffle-Formular statt!
- Alle Angaben im Raffle-Formular müssen korrekt ausgefüllt sein. Im Nachgang kannst du deine Angaben im Formular nicht mehr ändern.
- Solltest Du Dein Kaufrecht nicht innerhalb von 24 Stunden wahrnehmen, verfällt es und die Kaufberechtigung geht an einen anderen Teilnehmer.
- Mehrfachteilnahme ist ausgeschlossen.
RAFFLE IST BEENDET","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"Nike Dunk Hi SP ""Pro Green""","https://www.43einhalb.com/p/nike-dunk-hi-sp-pro-green-442328","https://43einhalb.com/media/247825/w/616/h/370/n/nike-cz8149-100-dunk-hi-sp-1.jpg","","","","","€ 109,95","Releasedate: 18.09.2020 | Online Raffle | Instore: Frankfurt & Fulda.
Zum Release des Nike Dunk Hi SP ""Pro Green"" veranstalten wir ein Online-Raffle für die Kaufberechtigung!
- Teilnahmeschluss ist der 17.09.2020, um 09:00 Uhr.
- Ob du die Kaufberechtigung gewonnen hast oder nicht, erfährst du von uns am 18.09.2020, um 09:00 Uhr per Mail.
- Wir bitten dich davon abzusehen, bei unserem »Customer Service« für Raffle-Informationen anzurufen.
- Bitte beachte: Die Verlosung der Kaufberechtigung findet nur über das Raffle-Formular statt!
- Alle Angaben im Raffle-Formular müssen korrekt ausgefüllt sein. Im Nachgang kannst du deine Angaben im Formular nicht mehr ändern.
- Solltest Du Dein Kaufrecht nicht innerhalb von 24 Stunden wahrnehmen, verfällt es und die Kaufberechtigung geht an einen anderen Teilnehmer.
- Mehrfachteilnahme ist ausgeschlossen.
RAFFLE IST BEENDET","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
