"Sneaker_name","Sneaker_url","Sneaker_img","Sneaker_title","Sneaker_brand","Sneaker_price","Sneaker_description","Sneaker_brand_img","Sneaker_brand_img_url","Sneaker_title_url","Sneaker_brand_url"
"adidas x Pharrell Williams NMD_R1 (schwarz)","https://www.43einhalb.com/p/adidas-x-pharrell-williams-nmd_r1-schwarz-508000","https://43einhalb.com/media/255232/w/616/h/370/n/adidas-gy4977-nmd-r1-6.jpg","Cloud ""All Black""","On","€ 159,95","Releasedate: 12.12.2020 | Online: 00:01 Uhr. | Instore: Frankfurt.
Zwei geniale Partner und eine starke Botschaft: Human Race. Wir sind alle eine Rasse, alles Menschen.
Dass Pharell Williams und adidas einfach eine perfekte Kombo sind, haben sie bereits unter anderem auf dem Superstar und dem Stan Smith bewiesen. Nun legen der US-amerikanische Tausendsassa und die fränkische Brand nach und präsentieren 2020 neue Colorways der NMD „Human Race“-Reihe.
Auf den ersten Blick kommt der Colorway schlicht und einfach daher, doch nimmt man das Modell genauer unter die Lupe stellt man einige beeindruckende Details fest. Der »Cor Black« Ton der sich auf dem Profil der 3 Streifen wiederfindet, wirkt bei richtiger Beleuchtung reflektierend und verpasst dem NMD somit das gewisse extra!","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas","https://www.43einhalb.com/p/on-cloud-all-black-106398","https://www.43einhalb.com/p/on-cloud-all-black-106398"
"adidas Response CL (grau / weiß)","https://www.43einhalb.com/p/adidas-response-cl-grau-weiss-442960","https://43einhalb.com/media/255186/w/616/h/370/n/adidas-fx7726-response-cl-1.jpg","Cloud Hi (grau)","On","€ 119,95","Releasedate: 11.12.2020 | Online: 00:01 Uhr.
Mit dem Response CL releast die aus Herzogenaurach stammende Sportswear-Marke adidas Originals den nächsten cleanen Runner im Archiv-Style.
Der klassische Sneaker kommt hier in einer grauen Mesh-Base daher, auf der mehrere Glattleder- und Suede-Panels aufgesetzt wurden. Die Vielzahl an verschiedenen Grau-Tönen macht den Response CL zu einem angesagten Schuh, der zu jedem Outfit passt und natürlich darf auch hier die bequeme »Adiprene« Dämpfungstechnologie nicht fehlen. Zusätzlich trägt die Zunge des Schuhs ein weißes adidas Originals Branding.","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas","https://www.43einhalb.com/p/on-cloud-hi-grau-362677","https://www.43einhalb.com/p/on-cloud-hi-grau-362677"
"adidas ZX 500 (grau)","https://www.43einhalb.com/p/adidas-zx-500-grau-431274","https://43einhalb.com/media/253813/w/616/h/370/n/adidas-fw2811-zx-500-1.jpg","Cloud Hi (grau)","On","€ 99,95","Die adidas ZX-Serie ist wohl eine der bekanntesten Serien der Running Geschichte. Mehr als 22 verschiedene Modelle wurden konstruiert und entwickelt, um auf jeden Stil, unterschiedliche athletische Fähigkeiten und jedes Niveau einzugehen. adidas Originals hat die Schuhe so konzipiert, dass sie für den Einsatz in praktisch allen möglichen Terrains geeignet sind - vom Sonntagsjogger bis hin zum Langstreckenläufer. Vom adidas ZX 220 bis hin zum ZX 9000.
Der adidas ZX 500 wurde ursprünglich im Jahr 1986 als Lauf- und Geländeschuh entwickelt, heute ist er aus dem urbanen Straßenbild nicht mehr wegzudenken. Das Ziel des High-Tech-Laufschuhs war es gleichzeitig zu dämpfen, stützen und zu führen.
Hier kommt der adidas ZX 500 in einem all-over grauen Colorway daher – einfach Retro at its best!","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas","https://www.43einhalb.com/p/on-cloud-hi-grau-362677","https://www.43einhalb.com/p/on-cloud-hi-grau-362677"
"Nike Air Max 97 (schwarz / braun / blau)","https://www.43einhalb.com/p/nike-air-max-97-schwarz-braun-blau-451768","https://43einhalb.com/media/252624/w/616/h/370/n/nike-db4611-001-air-max-97-1.jpg","Cloud ""All Black""","On","€ 179,95","Die stromförmigen Linien, das charakteristische Lacing und der dezente Swoosh - mit dem Air Max 97 präsentierte Nike kurz vor der Jahrtausendwende einen ganz großen Sneaker, den wir alle noch in bester Erinnerung haben. Inspiriert von dem japanischen Hochgeschwindigkeitszug Shinkansen, prägte der Runner unsere Jugend und brachte schon damals unsere Augen zum leuchten.
Wie doch die Zeit vergeht. Als wäre es gestern gewesen, erinnert sich unser Mischa, wie er in seinem ersten Paar 97er die Zeitung austeilen musste.
Als wäre er nie von der Bildfläche verschwunden, präsentiert sich der Air Max 97 mit dem dreifach geschichteten Upper, der extrem schlanken Bauweise und einer Air Unit, welche sich von der Ferse bis zur Toebox erstreckt und so für ein unvergleichliches Tragegefühl sorgt.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike","https://www.43einhalb.com/p/on-cloud-all-black-106398","https://www.43einhalb.com/p/on-cloud-all-black-106398"
"New Balance MTCRGRO2 (grau / gelb)","https://www.43einhalb.com/p/new-balance-mtcrgro2-grau-gelb-408065","https://43einhalb.com/media/240244/w/616/h/370/n/nb-820801-60-2-mtcrgro2-1.jpg","Cloud Hi (grau)","On","€ 94,95","","https://43einhalb.com/media/212737/w/240/h/158/n/212737.jpg","https://www.43einhalb.com/marken/new-balance","https://www.43einhalb.com/p/on-cloud-hi-grau-362677","https://www.43einhalb.com/p/on-cloud-hi-grau-362677"
"Nike Daybreak Type (beige / schwarz)","https://www.43einhalb.com/p/nike-daybreak-type-beige-schwarz-449654","https://43einhalb.com/media/253660/w/616/h/370/n/nike-ct2556-100-dbreak-type-1.jpg","V-10 - B-MESH (beige / weiß)","VEJA","€ 89,95","Nike Sportswear präsentiert einen Neuling in seiner beliebten und experimentierfreudigen »N. 354«- Kollektion – Der Nike Daybreak Type »N.354« vereint Innovation und Klassik und überzeugt im starken Deconstructed-Look.
Die »N. 354«-Linie wurde von den vielversprechendsten Prototypen aus den Tiefen der Nike-Archiven inspiriert und nutzt deren klassische DNA als Ausgangspunkt für innovative und experimentelle Neuauflagen. Das Ergebnis sind »Deconstructed« Looks, die die Grenzen von heutigen Sneakerdesigns erforschen und neu definieren. Als geniale Fusion von klassischer DNA und moderner Innovation steht »N.354« gleichermaßen für die Vergangenheit, die Gegenwart und für die Zukunft.
Der neue Nike Daybreak Type N.354 kommt in einem funktionalen Materialmix aus Mesh, Suede und Leder. Die beige Base des Schuhs trägt mehrere schwarze und ebenfalls beige Suede-Overlays. Ein weiteres Highlight: Die deconstructed Version des Nike Daybreak ersetzt den gewohnten Swoosh durch eine dünneren, genähten Umriss des Markenlogos. Das typische »N.354« Branding auf Zunge und Ferse rundet den Look perfekt ab.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike","https://www.43einhalb.com/p/veja-v-10%09-b-mesh-beige-weiss-392484","https://www.43einhalb.com/p/veja-v-10%09-b-mesh-beige-weiss-392484"
"New Balance ML574XAA (braun)","https://www.43einhalb.com/p/new-balance-ml574xaa-braun-409515","https://43einhalb.com/media/240315/w/616/h/370/n/nb-824841-60-9-ml574xaa-1.jpg","Roraima Suede (braun / schwarz)","VEJA","€ 119,95","Wenn man von New Balance spricht, kommt zwangsläufig der 574er zur Sprache. Es ist das seit 1988 immer leuchtende Aushängeschild der Laufschuhmarke, welches Liebhaber als auch New Balance Neulinge gleichermaßen begeistert!
Ausgestattet mit dem ENCAP-System, welches zusätzlich Stabilität und Dämpfung bringt, war der New Balance 574 viele Jahre einer der beliebtesten Laufschuhe. Heute ist er der solideste Lifestyle-Sneaker im New Balance Sortiment, nicht zuletzt weil er den Spagat zwischen Sportlichkeit und Casual wie kaum ein anderer Sneaker beherrscht.
Hier kommt der New Balance ML574XAA mit einem hochwertigen braunen Suede-Upper daher, das von einer ebenfalls braunen Gum-Outsole getragen wird.","https://43einhalb.com/media/212737/w/240/h/158/n/212737.jpg","https://www.43einhalb.com/marken/new-balance","https://www.43einhalb.com/p/veja-roraima-suede-braun-schwarz-440168","https://www.43einhalb.com/p/veja-roraima-suede-braun-schwarz-440168"
"New Balance M1500NBR - Made in England (hellgrau / dunkelblau)","https://www.43einhalb.com/p/new-balance-m1500nbr-made-in-england-hellgrau-dunkelblau-407203","https://43einhalb.com/media/251699/w/616/h/370/n/nb-817331-60-12-m1500nbr-1.jpg","Cloud Hi (grau)","On","€ 169,95","Einer unserer absoluten NB-Lieblinge feierte 2019 einen runden Geburtstag: Der New Balance 1500 kam 1989 zum ersten Mal auf den Markt und wurde somit vergangenes Jahr schon stolze 30 Jahre. Grund genug für die Traditionsmarke aus Boston viele starke Colorways des Klassikers an den Start zu bringen - und auch 2020 ist lange noch nicht Schluss damit!
Der New Balance M1500NBR kommt in einem cleanem, weißem Mesh-Upper daher, auf dem mehrere graue, weinrote und blaue Suede Overlays aufgesetzt wurden. Natürlich darf auch hier der eingestickte »New Balance - Made in England« Schriftzug auf der Zunge des Schuhs nicht fehlen. Durch die Encap Midsole garantiert der M1500NBR außerdem jede Menge Komfort und überzeugt - wie alle Made in England Modelle - durch seine astreine Verarbeitung!","https://43einhalb.com/media/212737/w/240/h/158/n/212737.jpg","https://www.43einhalb.com/marken/new-balance","https://www.43einhalb.com/p/on-cloud-hi-grau-362677","https://www.43einhalb.com/p/on-cloud-hi-grau-362677"
"adidas ZX 500 (blau / beige)","https://www.43einhalb.com/p/adidas-zx-500-blau-beige-455472","https://43einhalb.com/media/253804/w/616/h/370/n/adidas-fx6901-zx-500-1.jpg","M Clifton 7 (dunkelblau / grün)","HOKA ONE ONE","€ 99,95","Die adidas ZX-Serie ist wohl eine der bekanntesten Serien der Running Geschichte. Mehr als 22 verschiedene Modelle wurden konstruiert und entwickelt, um auf jeden Stil, unterschiedliche athletische Fähigkeiten und jedes Niveau einzugehen. adidas Originals hat die Schuhe so konzipiert, dass sie für den Einsatz in praktisch allen möglichen Terrains geeignet sind - vom Sonntagsjogger bis hin zum Langstreckenläufer. Vom adidas ZX 220 bis hin zum ZX 9000.
Der adidas ZX 500 wurde ursprünglich im Jahr 1986 als Lauf- und Geländeschuh entwickelt, heute ist er aus dem urbanen Straßenbild nicht mehr wegzudenken. Das Ziel des High-Tech-Laufschuhs war es gleichzeitig zu dämpfen, stützen und zu führen.
Hier kommt der adidas ZX 500 in einem all-over blauen Colorway mit beigen Details daher – einfach Retro at its best!","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas","https://www.43einhalb.com/p/hoka-one-one-m-clifton-7-dunkelblau-gruen-436120","https://www.43einhalb.com/p/hoka-one-one-m-clifton-7-dunkelblau-gruen-436120"
"adidas Rod Laver (weiß / dunkelblau)","https://www.43einhalb.com/p/adidas-rod-laver-weiss-dunkelblau-454300","https://43einhalb.com/media/253482/w/616/h/370/n/adidas-fx5606-rod-laver-1.jpg","Force 1 TD (weiß)","Nike","€ 99,95","adidas bringt eine weitere Tennis-Silhouette der 70er Jahre zurück ins Sneaker-Game. Der adidas Rod Laver wurde an den Füße des gleichnamigen weltbekannten Tennisspielers aus Australien bekannt. Rod Laver ist bis heute der einzige Tennisspieler, der gleich zweimal alle vier Turnier der Grand-Slam Serie gewinnen konnte. Respekt!
Jetzt bringt adidas die Rod Laver-Silhouette, die ganz klar dem legendären australischem Tennisspieler gewidmet ist, mit neuem Streetstyle-tauglichen Vibe zurück in unsere Regale. Die schmale Lifestyle-Silhouette überzeugt mit einem weißen Mesh-Upper und einer beigen Toe Cap in Suede. Die dunkelblauen Akzente an Ferse, Zunge und Sohle runden den lässigen Look perfekt ab.","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838"
"New Balance WL574VAC (beige)","https://www.43einhalb.com/p/new-balance-wl574vac-beige-408089","https://43einhalb.com/media/255130/w/616/h/370/n/nb-819601-50-3-wl574vac-1.jpg","V-10 - B-MESH (beige / weiß)","VEJA","€ 99,95","Wenn man von New Balance spricht, kommt zwangsläufig der 574er zur Sprache. Es ist das seit 1988 immer leuchtende Aushängeschild der Laufschuhmarke, welches Liebhaber als auch New Balance Neulinge gleichermaßen begeistert!
Ausgestattet mit dem ENCAP-System, welches zusätzlich Stabilität und Dämpfung bringt, war der New Balance 574 viele Jahre einer der beliebtesten Laufschuhe. Heute ist er der solideste Lifestyle-Sneaker im New Balance Sortiment, nicht zuletzt weil er den Spagat zwischen Sportlichkeit und Casual wie kaum ein anderer Sneaker beherrscht.
Hier kommt der New Balance WL574VAC in einem beige-weißen Colorway mit grauen und schwarzen Farb-Details daher.","https://43einhalb.com/media/212737/w/240/h/158/n/212737.jpg","https://www.43einhalb.com/marken/new-balance","https://www.43einhalb.com/p/veja-v-10%09-b-mesh-beige-weiss-392484","https://www.43einhalb.com/p/veja-v-10%09-b-mesh-beige-weiss-392484"
"adidas Rod Laver (weiß / grün)","https://www.43einhalb.com/p/adidas-rod-laver-weiss-gruen-454276","https://43einhalb.com/media/253480/w/616/h/370/n/adidas-fx5605-rod-laver-1.jpg","Force 1 TD (weiß)","Nike","€ 99,95","adidas bringt eine weitere Tennis-Silhouette der 70er Jahre zurück ins Sneaker-Game. Der adidas Rod Laver wurde an den Füße des gleichnamigen weltbekannten Tennisspielers aus Australien bekannt. Rod Laver ist bis heute der einzige Tennisspieler, der gleich zweimal alle vier Turnier der Grand-Slam Serie gewinnen konnte. Respekt!
Jetzt bringt adidas die Rod Laver-Silhouette, die ganz klar dem legendären australischem Tennisspieler gewidmet ist, mit neuem Streetstyle-tauglichen Vibe zurück in unsere Regale. Die schmale Lifestyle-Silhouette überzeugt mit einem weißen Mesh-Upper und einer beigen Toe Cap in Suede. Die grünen Akzente an Ferse, Zunge und Sohle runden den lässigen Look perfekt ab.","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838"
"Nike WMNS Air Max III ""Concord""","https://www.43einhalb.com/p/nike-wmns-air-max-iii-concord-448778","https://43einhalb.com/media/254205/w/616/h/370/n/nike-woman-ct1887-100-air-max-iii-1.jpg","Force 1 TD (weiß)","Nike","€ 149,95","Releasedate: 05.12.2020 | Online: 09:00 Uhr.
Der Air Max 90 ist eine absolute Legende in Nikes Air-Max Reihe!
Die sichtbare Air-Unit im Air Max 1 ist Tinker Hatfields ganzer Stolz. Kein Wunder also, dass der Nike-Designer nur wenige Jahre später den AM90 an den Start brachte, dessen Air-Unit nicht nur um einiges größer war als die des 1er AM, sondern zusätzlich durch farbliche Akzente hervorgehoben wurde.
Technisch gesehen, entsprach der Air Max 90 jedoch einer ganz anderen Liga. Kreiert als Performance Laufschuh, wurde der 90er mit einer neuen Mittelsohle aus zwei getrennten Teilen geschaffen. Das machte den Sneaker noch bequemer und garantiert zudem eine höherer Haltbarkeit. Außerdem versah Hatfield das Modell mit seinem Markenzeichen: Dem angeschnittenen Nike »Swoosh«.
Zum 30. Jubiläum der Kult-Silhouette kommt der Nike Air Max 90 jetzt als Air Max III eins-zu-eins Version getreu der Original-Version von 1990 zurück. Der Air Max III kommt hier im »Concord« Colorway daher, auf der weißen Basis des Schuhs findet man blaue und pinke Farbakzente vor.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838"
"Nike WMNS Air Force 1 '07 SE (beige / orange / silber)","https://www.43einhalb.com/p/nike-wmns-air-force-1-07-se-beige-orange-silber-449346","https://43einhalb.com/media/252038/w/616/h/370/n/nike-women-ct1992-101-air-force-1-07-se-1.jpg","V-10 - B-MESH (beige / weiß)","VEJA","€ 109,95","","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike","https://www.43einhalb.com/p/veja-v-10%09-b-mesh-beige-weiss-392484","https://www.43einhalb.com/p/veja-v-10%09-b-mesh-beige-weiss-392484"
"Nike Air Max 90 Premium ""Multi Color""","https://www.43einhalb.com/p/nike-air-max-90-premium-multi-color-448824","https://43einhalb.com/media/252161/w/616/h/370/n/nike-women-ct1891-600-air-max-90-prm-1.jpg","WL574ANA (schwarz / grau / leo)","New Balance","€ 149,95","Releasedate: 11.11.2020 | Online: 09:00 Uhr.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike","https://www.43einhalb.com/p/new-balance-wl574ana-schwarz-grau-leo-408847","https://www.43einhalb.com/p/new-balance-wl574ana-schwarz-grau-leo-408847"
"adidas Handball Spezial (schwarz / weiß)","https://www.43einhalb.com/p/adidas-handball-spezial-schwarz-weiss-453452","https://43einhalb.com/media/254952/w/616/h/370/n/adidas-db3021-handball-spezial-1.jpg","Cloud ""All Black""","On","€ 99,95","","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas","https://www.43einhalb.com/p/on-cloud-all-black-106398","https://www.43einhalb.com/p/on-cloud-all-black-106398"
